"bad_num","mid_num","good_num","dis_num","cmmt_num","consume","ord_cnt","sale_amt","user_cnt","rtn_amt","rtn_cnt","offer_amt","offer_cnt","sale_nextmonth"
2,3,64,7,69,2059492.04,599,46922.2700000003,597,142.72,4,359.560000000002,432,48471.6200000002
3,4,193,6,200,1529852.47,737,48471.6200000002,737,0,0,603.070000000001,315,35118.09
3,1,915,14,919,0,956,35118.09,955,407.97,9,3086.11999999999,491,64447.1600000001
6,12,228,16,246,0,627,64447.1600000001,626,3414.27,36,2903.89,318,87031.0800000003
17,4,173,15,194,197517.79,1317,87031.0800000003,1316,2760.91,37,1009.78,56,207346.760000001
4,57,3117,131,3178,941490.45,13599,207346.760000001,13584,3022.87,48,188.46,104,75140.0800000004
37,38,2469,266,2544,257432.74,1572,75140.0800000004,1570,2735.28,39,214.95,76,57185.7800000001
6,15,460,44,481,268.73,848,57185.7800000001,846,2362.14,33,257.91,18,43205.3100000001
0,3,33,2,36,0,127,10709.93,127,218.89,5,99.7200000000001,58,17160.71
1,3,29,3,33,0,139,17160.71,139,275.18,6,124.75,52,39013.85
3,0,76,3,79,0,275,39013.85,275,949.87,14,367.99,119,57337.0000000001
3,9,119,8,131,0,377,57337.0000000001,377,1710.64,25,559.34,144,29255.37
2,1,71,6,74,0,171,29255.37,171,999.16,12,342.22,71,22657.66
1,0,53,3,54,0,132,22657.66,132,803.46,12,287.02,62,12234.05
2,2,19,1,23,0,104,12234.05,104,43.41,1,0,0,15280.97
2,0,32,1,34,0,133,15280.97,133,508.05,7,57.04,33,12583.89
0,0,40,2,40,0,91,7685.58,90,123.6,3,2617.82,31,6597.74
4,0,38,3,42,0,66,6597.74,66,0,0,2376.16,34,6981.82
3,2,31,1,36,0,60,6981.82,60,310.64,6,2045.77,42,14210.61
2,4,47,4,53,0,122,14210.61,122,1117.61,18,6193.26,92,9814.04
5,2,22,1,29,0,72,9814.04,72,203.8,3,3933.73,53,7462.55
0,4,11,1,15,0,63,7462.55,63,468.7,6,2222.78,37,5349.74
0,0,18,2,18,0,37,5349.74,36,83.14,1,1897.88,27,10221.59
0,1,32,1,33,0,86,10221.59,86,931.45,14,4090.65,60,5272.79
2,3,185,9,190,13963.08,450,61645.15,450,487.8,9,2751.83,324,35530.96
1,2,154,5,157,0,255,35530.96,255,280.33,4,1864.77,170,54262.84
0,0,171,15,171,0,388,54262.84,387,189.08,3,928.64,100,40831.41
2,0,182,8,184,0,430,40831.41,430,175.51,4,1865.36,120,21431.94
0,1,144,5,145,40724.46,347,21431.94,347,285.48,4,775.83,46,49090.54
4,0,389,12,393,981.88,497,49090.54,495,0,0,1262.95,45,53851.77
3,0,369,5,372,38697.82,397,53851.77,397,290.91,3,1523.21,56,65271.98
5,7,98,8,110,0,624,65271.98,624,357.57,6,640.86,28,56738.16
6,7,117,42,130,0,508,43106.33,507,115.51,3,0,0,83290.05
14,6,392,88,412,135855.91,914,83290.05,914,296.51,7,0,0,57840.0200000001
24,13,217,75,254,0,666,57840.0200000001,664,227.34,6,0,0,69557.5800000001
24,18,252,66,294,0,799,69557.5800000001,799,202.33,5,0,0,53558.92
14,7,217,59,238,0,634,53558.92,634,259.71,7,0,0,40786.8
6,10,154,47,170,0,478,40786.8,478,75.78,2,0,0,37994.36
18,9,124,42,151,0,447,37994.36,447,119.19,3,0,0,49150.6400000001
19,14,145,43,178,147122.18,531,49150.6400000001,531,198.65,5,0,0,62403.9900000001
0,2,1445,24,1447,28952.93,1273,94548.3300000001,1273,185.4,6,1353.82,151,127164.16
10,14,2764,14,2788,1265.72,1701,127164.16,1701,352.23,12,2441.17,253,97273.32
6,5,1402,34,1413,333.74,1127,97273.32,1127,863.93,18,2369.47,268,87036.8000000001
2,28,530,13,560,692.3,567,87036.8000000001,567,1551.9,24,5800.1,404,52550.16
1,8,386,12,395,1746.05,392,52550.16,392,521.59,8,3573.57,305,16890.06
2,3,64,5,69,5731.57,83,16890.06,83,408.34,6,636.52,70,3897.19
0,0,12,1,12,0,26,3897.19,26,69.16,1,200.04,24,15454.64
0,0,84,3,84,0,175,15454.64,175,221.02,5,786.520000000001,93,157159.02
8,8,593,162,609,0,1998,44588.9900000001,1994,153.42,16,37348.8300000002,1991,51701.0900000003
29,26,1135,274,1190,0,2248,51701.0900000003,2242,67.32,7,42249.5700000001,2238,57818.0300000004
27,40,1324,189,1391,0,2524,57818.0300000004,2521,158.91,17,49358.8300000001,2521,110830.330000002
43,50,1729,290,1822,0,4549,110830.330000002,4543,308.32,25,82864.2399999999,4479,96172.9500000014
64,66,1702,317,1832,0,3988,96172.9500000014,3984,321.89,29,73731.9500000001,3923,39647.0300000001
40,25,981,158,1046,0,1670,39647.0300000001,1669,150.82,14,31426.32,1664,55361.7200000002
39,27,1252,163,1318,0,2346,55361.7200000002,2343,100.43,10,44770.1000000002,2341,79092.6400000007
46,42,1760,151,1848,0,3430,79092.6400000007,3429,129.48,14,67562.0600000003,3422,95519.0300000007
0,1,127,1,128,1332.65,132,5171.23000000001,132,91.23,4,3655.59,102,27149.87
2,2,3903,1,3907,0,780,27149.87,780,0,0,29915.38,715,108022.37
0,0,4698,2,4698,0,1218,108022.37,1218,102.28,2,114445.78,881,160796.03
0,4,4557,0,4561,1508193.03,1859,160796.03,1859,1610.93,14,209667.83,1322,251046.31
0,6,2860,5,2866,335267.67,1987,251046.31,1987,4464.57,28,356876.3,1902,115956.84
0,1,687,2,688,94337.67,498,115956.84,497,6429.11,31,71709.95,383,6973.26
0,0,14,2,14,0,21,6973.26,21,681.68,4,152.06,3,39979.95
3,0,625,0,628,0,518,39979.95,518,194.32,3,14420.63,498,64029.93
1,0,1660,26,1661,0,669,136169.69,669,286.57,3,330.76,83,211034.16
0,0,3524,38,3524,0,967,211034.16,967,105.95,1,151.94,63,235936.15
0,3,3549,54,3552,80888.35,1094,235936.15,1094,375.97,4,224.48,122,133191.58
5,5,1474,37,1484,512.4,651,133191.58,651,853.48,10,4140.56000000001,322,135490.2
5,0,470,12,475,0,630,135490.2,630,569.47,6,367.999999999999,157,133742.57
3,6,805,12,814,0,623,133742.57,623,673.57,7,393.02,167,85111.7900000001
2,2,389,5,393,7066.36,392,85111.7900000001,392,98.59,1,182.16,73,56270.17
3,0,621,3,624,16657.55,273,56270.17,273,178.79,2,3.68,4,66333.5
0,1,67,1,68,0,197,22746.1,197,0,0,1116.44,169,52259.01
0,3,261,6,264,0,505,52259.01,505,317.64,7,5752.85,403,169705.79
3,6,905,14,914,0,1185,169705.79,1185,470.92,10,14332.28,718,210213.49
7,12,1430,5,1449,0,1537,210213.49,1537,1677.15,27,8894.43,408,106412.14
8,13,930,10,951,0,1083,106412.14,1080,2293.34,55,4844.06999999999,315,47320.6499999999
8,36,434,7,478,0,564,47320.6499999999,563,1702.18,38,2090.93,259,87227.4900000001
5,4,673,0,682,0,1019,87227.4900000001,1019,558.45,15,9295.43000000001,930,131220.06
5,4,2286,11,2295,0,1733,131220.06,1733,519.44,14,16303.14,1611,113286.28
1,2,77,1,80,0,266,25410.43,266,36.42,1,709.76,189,102201.84
5,1,670,5,676,0,1031,102201.84,1030,243.17,6,2581.28,665,203535.109999999
2,9,916,19,927,0,2085,203535.109999999,2085,1081.94,26,7233.60000000002,1863,259276.309999999
6,19,1046,49,1071,0,2737,259276.309999999,2735,1721.4,45,14099.61,2698,160766.15
2,3,903,23,908,0,1655,160766.15,1655,496.63,12,7230.77000000001,1550,46239.97
1,4,426,12,431,0,490,46239.97,490,177.69,4,2141.01,484,22396.61
2,1,141,4,144,0,283,22396.61,283,109.26,3,1678.45,249,24159.17
1,1,216,4,218,0,314,24159.17,314,231.76,6,1842.2,274,43367.58
7,6,74,15,87,0,457,10028.73,457,153.41,11,286.19,160,13396.42
8,6,85,7,99,0,350,13396.42,350,163.35,8,232.85,44,99190.38
27,21,5212,20,5260,0,2339,99190.38,2333,408.36,17,1830.41,412,92952.5500000001
55,45,666,41,766,0,2250,92952.5500000001,2245,1359.65,39,4836.09000000001,1232,40359.9499999999
43,26,763,24,832,0,1018,40359.9499999999,1018,527.92,19,3408.25,621,26071.3599999998
20,24,264,22,308,0,722,26071.3599999998,722,388.86,15,3282.75,449,19166.17
25,15,171,10,211,0,692,19166.17,692,519.07,16,3603.68999999999,501,22880.54
29,23,204,18,256,0,902,22880.54,902,252.74,16,4951.76999999999,646,28804.9199999999
3,7,110,3,120,0,610,50244.6900000001,610,1023.08,15,99.33,1,38020.71
5,1,295,2,301,0,438,38020.71,438,1684.53,29,90.14,4,21326.57
2,4,264,12,270,0,284,21326.57,283,1084.12,23,420.46,31,15393.77
0,5,52,4,57,0,214,15393.77,213,504.71,13,12.91,2,13937.66
1,4,32,5,37,0,184,13937.66,184,430.43,9,0,0,2768.55
3,0,22,4,25,0,36,2768.55,36,90.49,2,0,0,23402.59
0,2,33,9,35,151566.33,460,23402.59,459,713.31,31,12392.03,446,57909.8000000001
53,39,982,118,1074,142001.46,1576,57909.8000000001,1576,1021.59,52,32294.6,1311,8327.9
2,2,210,4,214,732332.1,602,69157.1900000001,602,107.42,2,11618.61,599,154165.27
5,11,669,32,685,1473360.34,1328,154165.27,1328,796.13,15,26912.85,1316,199704.370000001
6,5,488,30,499,878632.26,1350,199704.370000001,1350,869.65,13,44370.6600000001,1330,130055.6
6,12,482,43,500,516798.91,857,130055.6,857,2006.77,21,20152.52,835,78534.11
3,5,246,23,254,174172.1,616,78534.11,616,760.39,13,10218.3,573,33274.7
1,4,164,15,169,0,273,33274.7,273,426.73,8,4730.3,260,29810.96
2,1,104,3,107,93238.38,241,29810.96,241,0,0,3999.88999999999,202,40755.91
2,0,133,13,135,179982.32,328,40755.91,328,304.98,6,5809.8,265,48086.75
11,29,197,28,237,0,1521,38267.2199999999,1521,95.28,6,1027.96,133,23962.69
3,16,180,14,199,0,838,23962.69,837,92.71,4,526.48,80,37739.7300000001
11,16,197,21,224,0,853,37739.7300000001,852,194.23,6,379.86,51,77270.7399999999
15,29,277,44,321,0,1236,77270.7399999999,1234,773.96,23,262.08,38,55792.4800000001
16,14,250,22,280,0,926,55792.4800000001,926,776.93,25,174.84,25,34278.7000000001
12,17,185,22,214,0,583,34278.7000000001,581,428.18,13,189.57,25,38789.4100000001
25,19,200,21,244,0,963,38789.4100000001,962,304.96,10,967.260000000001,126,46631.7499999999
10,27,268,33,305,0,1240,46631.7499999999,1235,335.14,10,2571.23000000001,333,37694.5
2,1,21,5,24,0,135,10933.78,135,59.02,2,603.79,124,26079.91
5,2,626,23,633,0,319,26079.91,319,231.44,5,4148.11999999999,284,34375.84
3,4,539,17,546,0,352,34375.84,352,542.67,13,4138.89,333,44858.56
7,10,221,18,238,0,424,44858.56,424,1467.24,24,2983.03,377,29136.52
3,7,194,31,204,0,301,29136.52,301,1027.7,18,1534.02,284,23280.12
4,5,91,6,100,0,220,23280.12,220,691.04,12,1291.09,217,13273.97
2,3,33,1,38,0,131,13273.97,131,461.99,10,332.87,130,19605.72
8,5,109,12,122,0,226,19605.72,226,524.18,12,596.29,204,18296.14
0,5,18,2,23,0,147,9058.89,147,304.21,10,0,0,14652.17
1,6,67,8,74,0,231,14652.17,231,285.09,9,0,0,17930.49
2,4,50,3,56,86741.2,282,17930.49,282,534.5,17,5.89,2,12909.64
7,5,41,7,53,231.13,200,12909.64,200,243.91,8,13.25,5,11914.2
1,3,43,5,47,0,176,11914.2,176,233.6,8,4.42,2,1860.84
2,1,12,3,15,0,28,1860.84,28,144.2,5,0,0,7812.46
1,1,13,1,15,0,122,7812.46,121,168.85,6,0,0,15781.99
2,5,41,6,48,0,245,15781.99,245,673.19,18,0,0,10762.83
0,1,560,4,561,0,709,36689.55,709,47.46,1,2258.99,305,29506.88
4,9,824,4,837,0,714,29506.88,713,43.4,2,2825.52000000001,379,27753.47
6,4,436,29,446,0,639,27753.47,635,0,0,2148.98999999999,284,25071.81
14,17,248,18,279,0,474,25071.81,472,0,0,1501.41,200,15877.14
2,9,164,5,175,0,197,15877.14,196,0,0,0,0,16165.02
1,8,190,7,199,0,267,16165.02,266,94.91,1,0,0,15557.75
6,2,110,1,118,0,284,15557.75,284,0,0,0,0,58752.1800000001
5,0,362,2,367,0,1323,58752.1800000001,1323,110,1,0,0,16259.76
0,1,12,0,13,0,110,6064.11,110,54.44,2,20.24,4,7091.56
0,1,39,3,40,0,119,7091.56,119,432.99,5,0,0,9693.38
0,0,28,0,28,0,115,9693.38,115,251.26,4,0,0,4240.44
2,2,32,2,36,0,34,4240.44,34,182.47,3,0,0,78455.27
6,5,121,14,132,0,376,78455.27,376,6560.75,69,42114.0899999999,355,133197.19
19,7,211,32,237,0,560,133197.19,560,9103.95,77,56676.43,540,26577.01
3,1,115,10,119,0,143,26577.01,143,1584.53,20,10132.45,127,40331.06
4,3,121,27,128,0,329,40331.06,322,2911.05,56,11125.03,307,32300.55
0,0,473,2,473,97636.38,605,56282.92,605,0,0,15942.07,415,31507.21
4,0,687,21,691,56369.48,296,31507.21,296,69.16,2,13298.71,222,53763.35
0,0,471,14,471,83095.55,519,53763.35,519,0,0,22495.77,381,44723.11
2,4,818,13,824,68153.08,606,44723.11,606,0,0,27284.56,363,201391.64
0,0,686,10,686,154789.29,2512,201391.64,2512,87.56,2,133833.94,1260,36271.02
0,4,765,4,769,20042.27,355,36271.02,355,69.16,1,24404.8,248,13331.66
2,0,112,14,114,6325.73,130,13331.66,130,142,3,11185.81,84,11069.47
0,0,141,10,141,18940.19,102,11069.47,102,87.56,2,8526.01,63,4086.87
0,1,26,3,27,0,210,22073.88,210,439.98,10,783.63,167,26502.57
1,1,63,0,65,21275.94,257,26502.57,257,660.71,14,1294.04,196,53308.9599999999
3,3,116,7,122,50317.61,543,53308.9599999999,543,1215.46,26,2712.37,332,88102.9600000003
6,9,280,33,295,37581.92,897,88102.9600000003,896,1781.62,41,5984.39000000001,578,63367.2699999999
12,10,198,18,220,710.55,610,63367.2699999999,610,2003.09,35,5997.00000000002,495,47114.9599999999
5,5,144,17,154,0,449,47114.9599999999,449,1751.47,33,4003.68,352,14278.38
2,2,55,2,59,0,143,14278.38,143,360.15,9,327.48,100,26266.29
1,7,110,12,118,0,254,26266.29,254,417.55,9,560.009999999999,190,18323.6
0,5,930,46,935,320775.61,1391,89418.0400000002,1390,591.49,21,2255.73999999999,877,97640.9300000002
1,3,1095,62,1099,270075.93,1157,97640.9300000002,1157,967.98,32,2255.29,655,119777.14
3,3,989,27,995,256589.61,1316,119777.14,1315,551.42,17,3645.75999999999,1034,115003.26
12,10,1032,54,1054,329985.77,1222,115003.26,1222,758.93,22,4237.79999999998,955,99839.3100000006
0,10,1030,26,1040,6483.49,1024,99839.3100000006,1024,502.52,11,3256.16999999999,898,61270.1800000001
5,7,396,17,408,0,628,61270.1800000001,628,474.94,11,1816.03,506,80909.3599999999
1,8,470,59,479,0,1013,80909.3599999999,1013,726.18,17,0,0,81452.7899999999
0,8,548,32,556,0,1110,81452.7899999999,1110,1118.7,31,25.76,4,73067.71
3,0,109,10,112,0,431,26873.2999999999,430,911.37,36,1410.68,267,20772.62
8,0,226,26,234,0,348,20772.62,347,766.4,25,1243.28,212,17834.69
0,12,167,15,179,0,319,17834.69,319,648.26,31,1087.37,214,16759.09
1,2,212,54,215,0,293,16759.09,293,892.31,38,903.58,206,16468.31
4,0,146,10,150,0,291,16468.31,290,850.6,31,784.09,208,11027.05
3,26,109,9,138,0,148,11027.05,148,282.91,8,0,0,10247.37
0,0,73,2,73,0,134,10247.37,133,526.78,14,0,0,19781.54
4,10,142,49,156,0,261,19781.54,260,900.09,26,536.870000000001,149,12483.1
0,2,5113,8,5115,214199.61,1087,109977.07,1087,464.25,10,54032.29,1072,71697.66
2,2,3931,8,3935,196123.73,708,71697.66,708,258.62,5,29060.76,700,115092.63
1,5,7122,3,7128,772442.43,1089,115092.63,1089,426.73,9,60774.5800000001,1067,86313.1600000002
14,7,1280,15,1301,851973.65,951,86313.1600000002,951,2526.61,54,55223.3800000001,940,67501.8800000001
3,5,1167,12,1175,556428.86,690,67501.8800000001,690,1207.02,26,40892.51,689,23195.38
1,2,193,2,196,85640.39,289,23195.38,289,366.63,8,12819.36,280,57015.39
0,1,1687,2,1688,80375.88,765,57015.39,765,260.83,6,34589.86,752,109616.86
3,1,3496,13,3500,125210.22,1947,109616.86,1946,1140.69,29,76576.48,1933,138805.68
6,8,48,7,62,0,332,19072.51,332,119.94,5,35.57,7,18650.2
4,3,72,9,79,77054.36,317,18650.2,317,94.91,3,50.05,8,14031.18
2,3,65,6,70,326.62,235,14031.18,235,55.92,2,21.19,4,12527.66
3,2,66,7,71,58728.5,212,12527.66,212,0,0,134.64,20,9082.67
3,4,47,1,54,180.53,150,9082.67,150,88.66,3,89.76,8,5557.63
0,1,20,1,21,166.49,89,5557.63,89,0,0,0,0,4918.39
1,1,26,5,28,0,85,4918.39,85,0,0,0,0,9954.6
2,2,33,6,37,0,170,9954.6,170,53.72,2,10.37,2,11944.73
0,0,12,0,12,359924.92,126,37841.94,126,1122.78,7,30518.35,125,38529.12
0,0,38,2,38,326883.82,110,38529.12,110,1273.23,8,27560.51,109,27499.26
0,0,33,2,33,300047.71,86,27499.26,86,660.34,5,19357.86,86,28409.56
0,1,19,1,20,222167.24,89,28409.56,89,678.74,5,20426.58,89,18314.73
0,0,16,1,16,155802.53,64,18314.73,64,183.57,1,14123.65,64,26935.88
1,2,37,2,40,221742.86,158,26935.88,158,887.67,7,24039.79,158,13944.57
0,2,24,0,26,51416.9,59,13944.57,59,469.4,4,10192.78,59,14097.42
0,2,20,2,22,22624.62,50,14097.42,50,0,0,9072.59,45,15631.21
0,0,30,6,30,0,62,17923.46,62,2108.85,20,22272.8,61,38789.08
0,1,43,9,44,0,139,38789.08,139,4167.95,37,56996.01,139,26178.67
0,0,39,0,39,0,77,26178.67,77,1063.17,10,24379.69,77,44645.23
0,2,71,6,73,0,135,44645.23,133,1585.42,17,52777.85,135,20937.96
0,4,22,2,26,0,88,20937.96,88,1920.32,13,23959.96,88,9056.11
0,0,30,0,30,0,14,9056.11,14,2131.64,4,5428.28,14,14787.95
1,0,10,2,11,0,37,14787.95,37,556.23,4,10383.77,36,21929.95
0,0,12,0,12,0,45,21929.95,44,1994.65,10,13039.5,43,13025.3
2,0,29,1,31,0,227,43835.03,227,719.94,7,280.9,20,57942.55
2,4,60,7,66,0,282,57942.55,282,671.74,6,536.91,45,59886.15
2,4,99,10,105,0,305,59886.15,304,877.04,9,1946.69999999999,258,108501.73
5,4,234,41,243,0,765,108501.73,764,2148.48,30,7681.23,424,84783.72
9,6,241,49,256,0,457,84783.72,456,2156.74,24,4441.08,240,79836.68
6,7,136,17,149,0,382,79836.68,381,1898.99,19,0,0,38916.01
1,3,78,10,82,0,190,38916.01,190,796.45,8,57.04,6,56283.49
2,4,86,18,92,0,288,56283.49,288,1379.53,15,919.88,84,35238.03
0,0,11,4,11,0,77,10112.21,77,58.49,1,0,0,23770.25
0,0,218,4,218,0,181,23770.25,181,175.47,3,0,0,68467.59
0,0,2151,10,2151,0,823,68467.59,823,153.03,3,10090.91,805,83179.91
1,0,2362,19,2363,0,1182,83179.91,1182,277.37,5,19920.46,1135,95143.09
52,42,937,100,1031,204540.97,1863,95143.09,1863,3413.77,146,45684.15,1754,7501.35000000001
30,12,107,17,149,0,85,7501.35000000001,85,298.34,7,22.44,2,94536.2200000001
9,5,2484,0,2498,0,1603,94536.2200000001,1603,627.99,14,26485.51,1449,93165.1200000001
9,4,3677,68,3690,0,1791,93165.1200000001,1791,831.41,21,35975.43,1588,99243.5399999998
12,1,1895,2,1908,43677.88,1451,108246.6,1451,303.14,9,4311.38,986,56368.3099999999
4,6,1536,6,1546,0,861,56368.3099999999,858,608.44,19,4202.76,510,116538.59
7,7,367,14,381,371418,1108,116538.59,1108,1440.27,34,5317.20999999999,563,154711.7
15,18,547,21,580,305957.89,1425,154711.7,1422,3901.09,82,12385.95,1092,136689.97
14,19,1831,13,1864,184214.26,1632,136689.97,1631,1639.68,36,13231.98,1465,48459.01
7,8,390,46,405,45806.21,586,48459.01,586,995.48,23,4117.43,431,136187.74
10,12,1274,15,1296,0,2120,136187.74,2114,1896.99,56,21231.6200000001,1935,256981.269999999
20,13,3357,16,3390,0,4097,256981.269999999,4096,3980.68999999999,117,40478.1200000001,3766,187125.429999999
0,0,34216,0,34216,0,1576,74411.6200000001,1576,751.2,10,93439.2000000004,1446,173073.87
2,2,11631,1,11635,0,1173,173073.87,1172,1795.25,22,35629.89,1026,152765.21
1,4,4334,10,4339,0,784,152765.21,784,1943.91,22,13483.2,562,100549.77
3,1,1686,3,1690,0,494,100549.77,494,2582.33,24,7055.03000000001,348,31282.87
1,3,26,1,30,0,141,31282.87,141,1351.97,15,479.81,58,34725.25
1,0,1994,0,1995,0,568,34725.25,568,507.67,6,30974.62,502,125332.04
1,0,7121,0,7122,0,1190,125332.04,1190,1078.69,13,40921.84,1071,177370.77
3,0,4705,2,4708,0,1260,177370.77,1260,1860,24,14221.98,1037,123061.04
93,106,4693,323,4892,0,9115,100979.8,9067,772.02,120,3327.88999999998,495,83560.1600000002
298,252,6992,306,7542,82110.69,8515,83560.1600000002,8481,648.43,92,1717.98,517,83569.6099999999
196,307,9703,349,10206,0,8743,83569.6099999999,8719,530.82,102,1262.96,445,95557.6299999998
185,414,10830,503,11429,0,9839,95557.6299999998,9805,418.58,92,2429.22999999999,643,95865.6199999997
253,373,13051,303,13677,0,9840,95865.6199999997,9809,274.4,52,1739.08999999999,570,67244.1400000003
224,218,8977,232,9419,0,6896,67244.1400000003,6887,340.67,54,1183.46,415,113408.88
334,331,9575,518,10240,0,11083,113408.88,11062,640.92,113,2102.89999999999,851,150829.65
204,365,10989,453,11558,0,14198,150829.65,14168,827.03,95,2864.09999999997,935,108908.06
1,1,1845,1,1847,0,677,52073.89,677,207.12,5,4120.29,606,39533.67
0,0,2136,0,2136,39519.73,610,39533.67,610,400.4,10,6174.24,529,6860.43
1,0,473,1,474,416.07,85,6860.43,85,126.59,4,251.2,30,21762.6
0,2,1898,2,1900,0,423,21762.6,423,473.46,13,7230.4,372,4116.52
1,0,270,0,271,0,44,4116.52,44,352.07,8,0,0,3671.37
0,1,202,0,203,0,93,3671.37,93,160.03,3,1729.02,75,127673.37
6,6,21195,5,21207,0,3085,127673.37,3085,1387.25,38,54566.8500000001,2600,131501.89
3,11,13214,119,13228,11675.19,2615,131501.89,2615,2185.51,61,37612.67,2060,114240.96
0,2,4,0,6,0,50,11066.92,50,281.43,3,0,0,8750.94
1,1,6,0,8,0,43,8750.94,43,199.76,2,0,0,9944.43
0,0,7,1,7,0,39,9944.43,39,90.87,1,0,0,7554.99
0,0,14,1,14,0,34,7554.99,34,54.81,2,0,0,2596.78
1,0,6,0,7,0,12,2596.78,12,128.02,1,0,0,3225.35
0,0,1,0,1,0,11,3225.35,11,90.87,1,0,0,5851.04
1,0,6,1,7,0,23,5851.04,23,0,0,0,0,2510.05
0,0,2,0,2,0,9,2510.05,9,0,0,0,0,3486.32
14,9,652,113,675,1373127.53,1991,89732.100000001,1990,937,41,10146.7300000001,1679,89912.6400000003
20,31,936,127,987,1262464.76,1532,89912.6400000003,1532,1014.06,35,6876.21000000004,1114,146095.21
9,18,1049,135,1076,1156242.26,1873,146095.21,1873,1687.57,44,6349.47000000003,988,191505.17
25,69,1604,219,1698,1183921.62,2392,191505.17,2390,3427.43,95,14019.1100000001,1433,114091.87
38,17,961,87,1016,845123.07,1289,114091.87,1288,2566.43,54,6819.75,575,81642.3399999999
3,21,626,59,650,703997.55,830,81642.3399999999,829,2197.21,36,1890,175,50371.3000000001
2,7,358,27,367,209102.62,659,50371.3000000001,659,924.77,19,1020.66,154,75622.76
9,16,814,76,839,500595.75,1161,75622.76,1161,1819.46,46,4625.09999999999,772,106534.07
6,4,66,6,76,0,463,22969.72,462,621.7,22,0,0,24514.22
4,7,58,4,69,0,487,24514.22,487,604.42,23,0,0,38913.06
17,6,127,14,150,0,669,38913.06,669,947.64,33,0,0,26535.17
15,27,132,4,174,0,513,26535.17,512,413.51,16,3.68,1,21168.18
11,11,101,7,123,0,390,21168.18,389,546.69,18,0,0,0
2,5,27,2,34,0,1,0,1,0,0,0,0,11366.36
3,2,43,4,48,1074.78,242,11366.36,242,72.1,4,0,0,27384.11
10,4,251,11,265,97701,595,27384.11,595,331.1,19,191.56,236,29435.29
2,5,126,36,133,0,430,22683.7,430,153.38,7,454.88,106,26422.64
5,9,180,85,194,0,461,26422.64,460,126.91,5,610.18,138,11241.48
3,5,99,35,107,0,188,11241.48,188,107.57,3,131.19,37,22546.8
7,4,232,116,243,0,406,22546.8,406,96.74,4,505.43,62,9902.24999999998
1,2,121,31,124,0,168,9902.24999999998,168,91.59,4,178.43,22,6211.90999999999
2,3,43,9,48,0,110,6211.90999999999,110,25.38,1,14.72,6,5068.45999999999
1,1,43,7,45,0,92,5068.45999999999,92,92.33,4,35.48,22,8330.88999999998
1,0,72,13,73,0,175,8330.88999999998,175,130.21,6,4.41,1,8206.55999999999
1,1,15488,6,15490,261478.68,2282,109447.94,2282,1305.25,33,39980.7500000001,2133,129502.36
5,4,28376,25,28385,1511694.54,2871,129502.36,2871,1679.03,51,59770.66,2471,171711.56
